ts,prev_pos,next_pos,raw_action,buy_th,sell_th,hold_bars,hold_counter,spread,vol3,skipped_reason
2025-10-05T03:34:01.119+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:34:20.599+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:34:40.224+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:35:00.605+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:35:20.637+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:35:40.524+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:36:00.347+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:36:20.244+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:36:39.946+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:36:59.725+00:00,-1,-1,-0.779442,0.10,0.10,12,12,123543.05,0.100000,48.349579,124057.75,2025-10-05T03:11:32.830+00:00,41.49,
2025-10-05T03:37:19.909+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:37:39.686+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:37:59.454+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:38:19.559+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:38:39.077+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:38:58.829+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:39:18.637+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:39:38.239+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:39:58.360+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:40:18.242+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:40:38.576+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:40:58.910+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:41:18.954+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:41:39.375+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:41:59.609+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:42:19.722+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:42:40.158+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:43:00.250+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:43:19.930+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:43:39.693+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:43:59.696+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:44:19.482+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:44:39.422+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
2025-10-05T03:44:58.931+00:00,-1,-1,-0.965475,0.10,0.10,12,12,123995.15,0.100000,68.998502,124057.75,2025-10-05T03:11:32.830+00:00,5.05,
